"_id","_index","_score","_type",altitude,cellID,deviceBatteryLevel,deviceIMEI,eventCodes,gpsTime,ignition,ingestionTime,input1,input102,input103,input108,input109,input110,input117,input61,ioState,lac,latitude,location,locationReliable,longitude,mcc,mnc,numberOfSatellites,odometer,offsetRequired,orientation,speed,vehicleBatteryLevel
"1_22881405136","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:47:25.000",false,"July 23rd 2020, 13:47:25.000",0,100,1,1559,01000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881366834","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:46:24.000",false,"July 23rd 2020, 13:46:24.000",0,100,1,1558,01000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881365565","device-sensor-data-v1-2020-7-23",,"_doc",0,21261,0,0358735074625087,,"July 23rd 2020, 13:46:22.000",false,"July 23rd 2020, 13:46:23.000",,,,1557,,"real-time",0,,00000000,2112,"22.594","22.594424,88.232693",true,"88.233",404,31,13,"3,970,774",true,326,0,0
"1_22881353255","device-sensor-data-v1-2020-7-23",,"_doc",0,21261,0,0358735074625087,,"July 23rd 2020, 13:46:04.000",false,"July 23rd 2020, 13:46:05.000",,,,1556,,"real-time",0,,00000000,2112,"22.594","22.594438,88.232667",true,"88.233",404,31,9,0,true,192,4,0
"1_22881327765","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:45:24.000",false,"July 23rd 2020, 13:45:24.000",0,100,0,1555,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881287910","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:44:25.000",false,"July 23rd 2020, 13:44:25.000",0,100,0,1554,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881249071","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:43:24.000",false,"July 23rd 2020, 13:43:24.000",0,100,0,1553,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881210663","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:42:24.000",false,"July 23rd 2020, 13:42:24.000",0,100,0,1552,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881170722","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:41:25.000",false,"July 23rd 2020, 13:41:25.000",0,100,0,1551,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881131146","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:40:25.000",false,"July 23rd 2020, 13:40:25.000",0,100,0,1550,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881092057","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:39:24.000",false,"July 23rd 2020, 13:39:24.000",0,100,0,1549,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881053517","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:38:24.000",false,"July 23rd 2020, 13:38:24.000",0,100,0,1548,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22881015639","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:37:24.000",false,"July 23rd 2020, 13:37:24.000",0,100,0,1547,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880977230","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:36:27.000",false,"July 23rd 2020, 13:36:27.000",0,100,0,1546,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880936755","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:35:24.000",false,"July 23rd 2020, 13:35:24.000",0,100,0,1545,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880897288","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:34:24.000",false,"July 23rd 2020, 13:34:24.000",0,100,0,1544,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880859363","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:33:24.000",false,"July 23rd 2020, 13:33:24.000",0,100,0,1543,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880820474","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:32:24.000",false,"July 23rd 2020, 13:32:24.000",0,100,0,1542,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880781544","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:31:24.000",false,"July 23rd 2020, 13:31:24.000",0,100,0,1541,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880742587","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:30:25.000",false,"July 23rd 2020, 13:30:25.000",0,100,0,1540,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880704216","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:29:24.000",false,"July 23rd 2020, 13:29:24.000",0,100,0,1539,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880667310","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:28:24.000",false,"July 23rd 2020, 13:28:24.000",0,100,0,1538,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880629150","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:27:25.000",false,"July 23rd 2020, 13:27:25.000",0,100,0,1537,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880590261","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:26:24.000",false,"July 23rd 2020, 13:26:24.000",0,100,0,1536,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880550598","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:25:24.000",false,"July 23rd 2020, 13:25:24.000",0,100,0,1535,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880512531","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:24:25.000",false,"July 23rd 2020, 13:24:25.000",0,100,0,1534,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880473030","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:23:24.000",false,"July 23rd 2020, 13:23:24.000",0,100,0,1533,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880432829","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:22:24.000",false,"July 23rd 2020, 13:22:24.000",0,100,0,1532,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880393240","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:21:24.000",false,"July 23rd 2020, 13:21:24.000",0,100,0,1531,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880353863","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:20:24.000",false,"July 23rd 2020, 13:20:24.000",0,100,0,1530,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880316114","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:19:24.000",false,"July 23rd 2020, 13:19:24.000",0,100,0,1529,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880275852","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:18:24.000",false,"July 23rd 2020, 13:18:24.000",0,100,0,1528,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880236308","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:17:24.000",false,"July 23rd 2020, 13:17:24.000",0,100,0,1527,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880196095","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:16:24.000",false,"July 23rd 2020, 13:16:24.000",0,100,0,1526,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880156205","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:15:25.000",false,"July 23rd 2020, 13:15:25.000",0,100,0,1525,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880117757","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:14:24.000",false,"July 23rd 2020, 13:14:24.000",0,100,0,1524,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880077997","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:13:24.000",false,"July 23rd 2020, 13:13:24.000",0,100,0,1523,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22880038469","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:12:25.000",false,"July 23rd 2020, 13:12:25.000",0,100,0,1522,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879998772","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:11:24.000",false,"July 23rd 2020, 13:11:24.000",0,100,0,1521,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879960277","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:10:24.000",false,"July 23rd 2020, 13:10:24.000",0,100,0,1520,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879920048","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:09:24.000",false,"July 23rd 2020, 13:09:24.000",0,100,0,1519,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879879540","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:08:24.000",false,"July 23rd 2020, 13:08:24.000",0,100,0,1518,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879840096","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:07:24.000",false,"July 23rd 2020, 13:07:24.000",0,100,0,1517,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879801760","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:06:24.000",false,"July 23rd 2020, 13:06:24.000",0,100,0,1516,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879761240","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:05:24.000",false,"July 23rd 2020, 13:05:24.000",0,100,0,1515,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879721201","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:04:24.000",false,"July 23rd 2020, 13:04:24.000",0,100,0,1514,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879681131","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:03:24.000",false,"July 23rd 2020, 13:03:24.000",0,100,0,1513,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879641328","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:02:24.000",false,"July 23rd 2020, 13:02:24.000",0,100,0,1512,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879603478","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:01:24.000",false,"July 23rd 2020, 13:01:24.000",0,100,0,1511,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879563831","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 13:00:24.000",false,"July 23rd 2020, 13:00:24.000",0,100,0,1510,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879523500","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:59:24.000",false,"July 23rd 2020, 12:59:24.000",0,100,0,1509,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879485551","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:58:24.000",false,"July 23rd 2020, 12:58:24.000",0,100,0,1508,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879446511","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:57:24.000",false,"July 23rd 2020, 12:57:24.000",0,100,0,1507,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879406793","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:56:24.000",false,"July 23rd 2020, 12:56:24.000",0,100,0,1506,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879366999","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:55:24.000",false,"July 23rd 2020, 12:55:24.000",0,100,0,1505,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879328206","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:54:24.000",false,"July 23rd 2020, 12:54:24.000",0,100,0,1504,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879287534","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:53:24.000",false,"July 23rd 2020, 12:53:24.000",0,100,0,1503,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879247418","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:52:24.000",false,"July 23rd 2020, 12:52:24.000",0,100,0,1502,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879206792","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:51:24.000",false,"July 23rd 2020, 12:51:24.000",0,100,0,1501,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879165594","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:50:24.000",false,"July 23rd 2020, 12:50:24.000",0,100,0,1500,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879127322","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:49:24.000",false,"July 23rd 2020, 12:49:24.000",0,100,0,1499,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879087095","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:48:24.000",false,"July 23rd 2020, 12:48:24.000",0,100,0,1498,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879047399","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:47:24.000",false,"July 23rd 2020, 12:47:24.000",0,100,0,1497,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22879006737","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:46:24.000",false,"July 23rd 2020, 12:46:24.000",0,100,0,1496,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878965808","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:45:24.000",false,"July 23rd 2020, 12:45:24.000",0,100,0,1495,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878926947","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:44:24.000",false,"July 23rd 2020, 12:44:24.000",0,100,0,1494,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878886095","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:43:24.000",false,"July 23rd 2020, 12:43:24.000",0,100,0,1493,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878845852","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:42:24.000",false,"July 23rd 2020, 12:42:24.000",0,100,0,1492,00000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878805154","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:41:24.000",false,"July 23rd 2020, 12:41:24.000",0,100,1,1491,01000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878765161","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:40:24.000",false,"July 23rd 2020, 12:40:24.000",0,100,1,1490,01000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878727214","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:39:24.000",false,"July 23rd 2020, 12:39:24.000",0,100,1,1489,01000101,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878689810","device-sensor-data-v1-2020-7-23",,"_doc",0,64173,0,0358735074625087,,"July 23rd 2020, 12:38:19.000",false,"July 23rd 2020, 12:38:28.000",,,,1486,,"real-time",0,,00000000,2112,"22.594","22.594278,88.232738",true,"88.233",404,31,10,"3,970,774",true,162,0,0
"1_22878688394","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:38:27.000",false,"July 23rd 2020, 12:38:27.000",0,100,1,1487,01000100,,0,100,00000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878671826","device-sensor-data-v1-2020-7-23",,"_doc",0,64173,0,0358735074625087,,"July 23rd 2020, 12:37:57.000",true,"July 23rd 2020, 12:38:02.000",,,,1483,,"real-time",0,,01000000,2112,"22.594","22.594422,88.232747",false,"88.233",404,31,15,"3,970,774",true,41,0,0
"1_22878671773","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:38:01.000",true,"July 23rd 2020, 12:38:01.000",0,100,0,1484,00000110,,0,100,01000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878664869","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:37:51.000",false,"July 23rd 2020, 12:37:51.000",0,100,0,1481,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878624766","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:36:51.000",false,"July 23rd 2020, 12:36:51.000",0,100,0,1480,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878584620","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:35:51.000",false,"July 23rd 2020, 12:35:51.000",0,100,0,1479,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878544566","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:34:51.000",false,"July 23rd 2020, 12:34:51.000",0,100,0,1478,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878505647","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:33:51.000",false,"July 23rd 2020, 12:33:51.000",0,100,0,1477,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878465037","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:32:51.000",false,"July 23rd 2020, 12:32:51.000",0,100,0,1476,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878423706","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:31:51.000",false,"July 23rd 2020, 12:31:51.000",0,100,0,1475,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878382368","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:30:51.000",false,"July 23rd 2020, 12:30:51.000",0,100,0,1474,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878340851","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:29:51.000",false,"July 23rd 2020, 12:29:51.000",0,100,0,1473,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878300479","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:28:51.000",false,"July 23rd 2020, 12:28:51.000",0,100,0,1472,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878259398","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:27:51.000",false,"July 23rd 2020, 12:27:51.000",0,100,0,1471,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878218353","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:26:51.000",false,"July 23rd 2020, 12:26:51.000",0,100,0,1470,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878176619","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:25:51.000",false,"July 23rd 2020, 12:25:51.000",0,100,0,1469,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878135281","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:24:51.000",false,"July 23rd 2020, 12:24:51.000",0,100,0,1468,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878093570","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:23:51.000",false,"July 23rd 2020, 12:23:51.000",0,100,0,1467,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878051357","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:22:51.000",false,"July 23rd 2020, 12:22:51.000",0,100,0,1466,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22878009873","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:21:51.000",false,"July 23rd 2020, 12:21:51.000",0,100,0,1465,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877967815","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:20:51.000",false,"July 23rd 2020, 12:20:51.000",0,100,0,1464,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877927916","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:19:51.000",false,"July 23rd 2020, 12:19:51.000",0,100,0,1463,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877885632","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:18:51.000",false,"July 23rd 2020, 12:18:51.000",0,100,0,1462,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877843727","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:17:51.000",false,"July 23rd 2020, 12:17:51.000",0,100,0,1461,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877802416","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:16:51.000",false,"July 23rd 2020, 12:16:51.000",0,"83.33",0,1460,00000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877760973","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:15:51.000",false,"July 23rd 2020, 12:15:51.000",0,100,1,1459,01000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877719331","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:14:51.000",false,"July 23rd 2020, 12:14:51.000",0,100,1,1458,01000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
"1_22877678000","device-sensor-data-v1-2020-7-23",,"_doc",0,,0,0358735074625087,,"July 23rd 2020, 12:13:51.000",false,"July 23rd 2020, 12:13:51.000",0,100,1,1457,01000001,,1,100,10000000,,0,"0.0,0.0",false,0,,,0,0,false,0,0,0
