_id,_index,_score,_type,altitude,cellID,deviceBatteryLevel,deviceIMEI,eventCodes,gpsTime,ignition,ingestionTime,input1,input102,input103,input108,input109,input110,input117,input61,ioState,lac,latitude,location,locationReliable,longitude,mcc,mnc,numberOfSatellites,odometer,offsetRequired,orientation,speed,vehicleBatteryLevel
2_22519598746,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:44.000",TRUE,"July 2nd 2020, 07:21:45.000",,,,606,,real-time,0,,1000000,160,28.576,"28.576142,77.285262",TRUE,77.285,404,10,15,"3,43,93,936",TRUE,75,59,0
2_22519595833,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:39.000",TRUE,"July 2nd 2020, 07:21:40.000",,,,605,,real-time,0,,1000000,160,28.576,"28.575982,77.284409",TRUE,77.284,404,10,15,"3,43,93,852",TRUE,83,60,0
2_22519591605,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:34.000",TRUE,"July 2nd 2020, 07:21:35.000",,,,604,,real-time,0,,1000000,160,28.576,"28.575924,77.283556",TRUE,77.284,404,10,15,"3,43,93,768",TRUE,88,59,0
2_22519588775,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:29.000",TRUE,"July 2nd 2020, 07:21:30.000",,,,603,,real-time,0,,1000000,160,28.576,"28.575964,77.28272",TRUE,77.283,404,10,15,"3,43,93,688",TRUE,95,58,0
2_22519586040,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:24.000",TRUE,"July 2nd 2020, 07:21:25.000",,,,602,,real-time,0,,1000000,160,28.576,"28.576078,77.281911",TRUE,77.282,404,10,15,"3,43,93,608",TRUE,101,59,0
2_22519581921,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:19.000",TRUE,"July 2nd 2020, 07:21:20.000",,,,600,,real-time,0,,1000000,160,28.576,"28.576253,77.281102",TRUE,77.281,404,10,15,"3,43,93,528",TRUE,108,57,0
2_22519583233,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:21:20.000",TRUE,"July 2nd 2020, 07:21:20.000",0,100,1,601,1000110,,0,100,1000000,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519579084,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:14.000",TRUE,"July 2nd 2020, 07:21:15.000",,,,599,,real-time,0,,1000000,160,28.577,"28.576507,77.280347",TRUE,77.28,404,10,15,"3,43,93,448",TRUE,114,55,0
2_22519575066,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:09.000",TRUE,"July 2nd 2020, 07:21:10.000",,,,598,,real-time,0,,1000000,160,28.577,"28.576811,77.279671",TRUE,77.28,404,10,15,"3,43,93,372",TRUE,121,51,0
2_22519572198,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:21:04.000",TRUE,"July 2nd 2020, 07:21:05.000",,,,597,,real-time,0,,1000000,160,28.577,"28.577156,77.279058",TRUE,77.279,404,10,15,"3,43,93,300",TRUE,126,50,0
2_22519570830,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:59.000",TRUE,"July 2nd 2020, 07:21:01.000",,,,596,,real-time,0,,1000000,160,28.578,"28.577576,77.278524",TRUE,77.279,404,10,15,"3,43,93,228",TRUE,134,49,0
2_22519568175,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:54.000",TRUE,"July 2nd 2020, 07:20:57.000",,,,595,,real-time,0,,1000000,160,28.578,"28.578,77.278062",TRUE,77.278,404,10,15,"3,43,93,164",TRUE,135,48,0
2_22519562932,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:49.000",TRUE,"July 2nd 2020, 07:20:50.000",,,,594,,real-time,0,,1000000,160,28.578,"28.578409,77.277573",TRUE,77.278,404,10,15,"3,43,93,096",TRUE,133,44,0
2_22519560189,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:44.000",TRUE,"July 2nd 2020, 07:20:45.000",,,,593,,real-time,0,,1000000,160,28.579,"28.578767,77.277138",TRUE,77.277,404,10,15,"3,43,93,036",TRUE,133,39,0
2_22519556174,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:39.000",TRUE,"July 2nd 2020, 07:20:40.000",,,,592,,real-time,0,,1000000,160,28.579,"28.579109,77.27672",TRUE,77.277,404,10,15,"3,43,92,980",TRUE,134,44,0
2_22519553439,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:34.000",TRUE,"July 2nd 2020, 07:20:35.000",,,,591,,real-time,0,,1000000,160,28.579,"28.579493,77.276249",TRUE,77.276,404,10,15,"3,43,92,916",TRUE,134,45,0
2_22519549581,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:29.000",TRUE,"July 2nd 2020, 07:20:30.000",,,,590,,real-time,0,,1000000,160,28.58,"28.579938,77.275769",TRUE,77.276,404,10,15,"3,43,92,848",TRUE,134,54,0
2_22519546958,device-sensor-data-v1-2020-7-2,,_doc,0,24351,0,358735074618900,,"July 2nd 2020, 07:20:24.000",TRUE,"July 2nd 2020, 07:20:25.000",,,,589,,real-time,0,,1000000,160,28.58,"28.580484,77.275218",TRUE,77.275,404,10,15,"3,43,92,768",TRUE,132,55,0
2_22519544231,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:20:20.000",TRUE,"July 2nd 2020, 07:20:20.000",0,100,1,588,1000110,,0,100,1000000,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519544263,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:20:19.000",TRUE,"July 2nd 2020, 07:20:20.000",,,,587,,real-time,0,,1000000,160,28.581,"28.580911,77.274587",TRUE,77.275,404,10,15,"3,43,92,692",TRUE,124,52,0
2_22519542955,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:20:14.000",TRUE,"July 2nd 2020, 07:20:18.000",,,,586,,real-time,0,,1000000,160,28.581,"28.581231,77.273956",TRUE,77.274,404,10,15,"3,43,92,620",TRUE,114,52,0
2_22519537584,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:20:09.000",TRUE,"July 2nd 2020, 07:20:10.000",,,,585,,real-time,0,,1000000,160,28.581,"28.581449,77.273262",TRUE,77.273,404,10,15,"3,43,92,548",TRUE,105,52,0
2_22519534913,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:20:04.000",TRUE,"July 2nd 2020, 07:20:05.000",,,,584,,real-time,0,,1000000,160,28.582,"28.581553,77.272551",TRUE,77.273,404,10,15,"3,43,92,476",TRUE,95,48,0
2_22519532265,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:19:59.000",TRUE,"July 2nd 2020, 07:20:01.000",,,,583,,real-time,0,,1000000,160,28.582,"28.581564,77.271893",TRUE,77.272,404,10,15,"3,43,92,412",TRUE,87,43,0
2_22519528242,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:19:54.000",TRUE,"July 2nd 2020, 07:19:55.000",,,,582,,real-time,0,,1000000,160,28.582,"28.581511,77.271324",TRUE,77.271,404,10,15,"3,43,92,356",TRUE,78,37,0
2_22519526934,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:19:49.000",TRUE,"July 2nd 2020, 07:19:53.000",,,,581,,real-time,0,,1000000,160,28.581,"28.581364,77.270791",TRUE,77.271,404,10,15,"3,43,92,300",TRUE,71,36,0
2_22519522992,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:19:44.000",TRUE,"July 2nd 2020, 07:19:48.000",,,,580,,real-time,0,,1000000,160,28.581,"28.581202,77.270338",TRUE,77.27,404,10,15,"3,43,92,252",TRUE,63,31,0
2_22519523018,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:39.000",TRUE,"July 2nd 2020, 07:19:48.000",,,,579,,real-time,0,,1000000,160,28.581,"28.581038,77.269982",TRUE,77.27,404,10,15,"3,43,92,212",TRUE,60,24,0
2_22519523017,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:34.000",TRUE,"July 2nd 2020, 07:19:48.000",,,,578,,real-time,0,,1000000,160,28.581,"28.580871,77.26968",TRUE,77.27,404,10,15,"3,43,92,176",TRUE,55,22,0
2_22519521669,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:29.000",TRUE,"July 2nd 2020, 07:19:45.000",,,,577,,real-time,0,,1000000,160,28.581,"28.580671,77.269467",TRUE,77.269,404,10,15,"3,43,92,144",TRUE,55,11,0
2_22519512398,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:23.000",TRUE,"July 2nd 2020, 07:19:30.000",,,,576,,real-time,0,,1000000,160,28.58,"28.580478,77.269218",TRUE,77.269,404,10,15,"3,43,92,112",TRUE,336,0,0
2_22519512445,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:09.000",TRUE,"July 2nd 2020, 07:19:30.000",,,,572,,real-time,0,,1000000,160,28.58,"28.580478,77.269218",TRUE,77.269,404,10,15,"3,43,92,112",TRUE,336,0,0
2_22519512396,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:13.000",TRUE,"July 2nd 2020, 07:19:30.000",,,,573,,real-time,0,,1000000,160,28.58,"28.580478,77.269218",TRUE,77.269,404,10,15,"3,43,92,112",TRUE,336,0,0
2_22519512397,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:18.000",TRUE,"July 2nd 2020, 07:19:30.000",,,,575,,real-time,0,,1000000,160,28.58,"28.580478,77.269218",TRUE,77.269,404,10,15,"3,43,92,112",TRUE,336,0,0
2_22519512444,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:19:08.000",TRUE,"July 2nd 2020, 07:19:30.000",,,,571,,real-time,0,,1000000,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519511037,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:19:28.000",TRUE,"July 2nd 2020, 07:19:28.000",0,100,1,574,1000110,,0,100,1000000,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519497586,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:19:07.000",FALSE,"July 2nd 2020, 07:19:07.000",0,100,1,569,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519489381,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:18:51.000",FALSE,"July 2nd 2020, 07:18:55.000",,,,568,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519468730,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:18:21.000",FALSE,"July 2nd 2020, 07:18:23.000",,,,567,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519457820,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:18:07.000",FALSE,"July 2nd 2020, 07:18:07.000",0,100,1,566,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519448097,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:17:51.000",FALSE,"July 2nd 2020, 07:17:53.000",,,,565,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519428904,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:17:21.000",FALSE,"July 2nd 2020, 07:17:23.000",,,,564,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519418039,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:17:07.000",FALSE,"July 2nd 2020, 07:17:07.000",0,100,1,563,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519409616,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:16:51.000",FALSE,"July 2nd 2020, 07:16:53.000",,,,562,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519388809,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:16:21.000",FALSE,"July 2nd 2020, 07:16:23.000",,,,561,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519378884,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:16:08.000",FALSE,"July 2nd 2020, 07:16:08.000",0,100,1,560,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519369381,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:15:51.000",FALSE,"July 2nd 2020, 07:15:52.000",,,,559,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519350421,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:15:21.000",FALSE,"July 2nd 2020, 07:15:24.000",,,,558,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519339292,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:15:07.000",FALSE,"July 2nd 2020, 07:15:07.000",0,100,1,557,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519329792,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:14:51.000",FALSE,"July 2nd 2020, 07:14:53.000",,,,556,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519310737,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:14:21.000",FALSE,"July 2nd 2020, 07:14:23.000",,,,555,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519299880,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:14:07.000",FALSE,"July 2nd 2020, 07:14:07.000",0,100,1,554,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519291846,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:13:51.000",FALSE,"July 2nd 2020, 07:13:54.000",,,,553,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519272702,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:13:21.000",FALSE,"July 2nd 2020, 07:13:24.000",,,,552,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519261755,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:13:08.000",FALSE,"July 2nd 2020, 07:13:08.000",0,100,1,551,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519252200,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:12:51.000",FALSE,"July 2nd 2020, 07:12:54.000",,,,550,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519233005,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:12:21.000",FALSE,"July 2nd 2020, 07:12:25.000",,,,549,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519221987,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:12:07.000",FALSE,"July 2nd 2020, 07:12:07.000",0,100,1,548,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519213833,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:11:51.000",FALSE,"July 2nd 2020, 07:11:55.000",,,,547,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519193754,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:11:21.000",FALSE,"July 2nd 2020, 07:11:23.000",,,,546,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519182757,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:11:07.000",FALSE,"July 2nd 2020, 07:11:07.000",0,100,1,545,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519175995,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:10:51.000",FALSE,"July 2nd 2020, 07:10:57.000",,,,544,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519153553,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:10:21.000",FALSE,"July 2nd 2020, 07:10:22.000",,,,543,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519142829,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:10:08.000",FALSE,"July 2nd 2020, 07:10:08.000",0,100,1,542,1000101,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519134691,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:09:51.000",FALSE,"July 2nd 2020, 07:09:53.000",,,,541,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519114180,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:09:21.000",FALSE,"July 2nd 2020, 07:09:22.000",,,,540,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519104470,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:09:08.000",FALSE,"July 2nd 2020, 07:09:08.000",0,100,1,539,1000101,,0,75,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519103038,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:08:51.000",FALSE,"July 2nd 2020, 07:09:06.000",,,,538,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519075069,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:08:24.000",FALSE,"July 2nd 2020, 07:08:26.000",,,,536,,real-time,0,,0,160,28.581,"28.580587,77.269289",TRUE,77.269,404,10,14,"3,43,92,096",TRUE,61,0,0
2_22519073633,device-sensor-data-v1-2020-7-2,,_doc,0,22977,0,358735074618900,,"July 2nd 2020, 07:08:21.000",FALSE,"July 2nd 2020, 07:08:23.000",,,,535,,real-time,0,,0,160,28.581,"28.580591,77.269298",TRUE,77.269,404,10,15,"3,43,92,096",TRUE,61,0,0
2_22519059612,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:07:52.000",FALSE,"July 2nd 2020, 07:08:01.000",,,,533,,real-time,0,,0,160,28.581,"28.580591,77.269298",TRUE,77.269,404,10,15,"3,43,92,096",TRUE,61,0,0
2_22519058213,device-sensor-data-v1-2020-7-2,,_doc,0,,0,358735074618900,,"July 2nd 2020, 07:07:59.000",FALSE,"July 2nd 2020, 07:07:59.000",0,100,1,534,1000100,,0,100,0,,0,"0.0,0.0",FALSE,0,,,0,0,FALSE,0,0,0
2_22519052731,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:07:49.000",TRUE,"July 2nd 2020, 07:07:51.000",,,,531,,real-time,0,,1000000,160,28.58,"28.580462,77.269111",TRUE,77.269,404,10,15,"3,43,92,096",TRUE,49,0,0
2_22519049906,device-sensor-data-v1-2020-7-2,,_doc,0,55287,0,358735074618900,,"July 2nd 2020, 07:07:45.000",TRUE,"July 2nd 2020, 07:07:46.000",,,,530,,real-time,0,,1000000,160,28.58,"28.580462,77.269111",TRUE,77.269,404,10,15,"3,43,92,096",TRUE,49,30,0
2_22519046907,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:40.000",TRUE,"July 2nd 2020, 07:07:43.000",,,,529,,real-time,0,,1000000,160,28.58,"28.580111,77.268711",TRUE,77.269,404,10,15,"3,43,92,040",TRUE,44,44,0
2_22519045468,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:35.000",TRUE,"July 2nd 2020, 07:07:42.000",,,,528,,real-time,0,,1000000,160,28.58,"28.579711,77.268276",TRUE,77.268,404,10,15,"3,43,91,980",TRUE,44,45,0
2_22519044101,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:30.000",TRUE,"July 2nd 2020, 07:07:39.000",,,,527,,real-time,0,,1000000,160,28.579,"28.579293,77.267822",TRUE,77.268,404,10,15,"3,43,91,916",TRUE,43,45,0
2_22519035635,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:25.000",TRUE,"July 2nd 2020, 07:07:26.000",,,,526,,real-time,0,,1000000,160,28.579,"28.578898,77.267369",TRUE,77.267,404,10,15,"3,43,91,852",TRUE,45,42,0
2_22519031457,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:20.000",TRUE,"July 2nd 2020, 07:07:21.000",,,,525,,real-time,0,,1000000,160,28.579,"28.578527,77.266951",TRUE,77.267,404,10,15,"3,43,91,792",TRUE,44,41,0
2_22519028652,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:15.000",TRUE,"July 2nd 2020, 07:07:16.000",,,,524,,real-time,0,,1000000,160,28.578,"28.578169,77.266533",TRUE,77.267,404,10,15,"3,43,91,736",TRUE,47,39,0
2_22519027264,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:10.000",TRUE,"July 2nd 2020, 07:07:14.000",,,,523,,real-time,0,,1000000,160,28.578,"28.57784,77.266133",TRUE,77.266,404,10,15,"3,43,91,684",TRUE,46,38,0
2_22519027206,device-sensor-data-v1-2020-7-2,,_doc,0,53542,0,358735074618900,,"July 2nd 2020, 07:06:48.000",TRUE,"July 2nd 2020, 07:07:13.000",,,,516,,real-time,0,,1000000,160,28.577,"28.576749,77.264578",TRUE,77.265,404,10,15,"3,43,91,492",TRUE,51,20,0
2_22519027208,device-sensor-data-v1-2020-7-2,,_doc,0,53543,0,358735074618900,,"July 2nd 2020, 07:07:03.000",TRUE,"July 2nd 2020, 07:07:13.000",,,,520,,real-time,0,,1000000,160,28.577,"28.577436,77.265591",TRUE,77.266,404,10,15,"3,43,91,616",TRUE,52,35,0
2_22519027268,device-sensor-data-v1-2020-7-2,,_doc,0,53541,0,358735074618900,,"July 2nd 2020, 07:07:05.000",TRUE,"July 2nd 2020, 07:07:13.000",,,,521,,real-time,0,,1000000,160,28.578,"28.577551,77.265751",TRUE,77.266,404,10,15,"3,43,91,636",TRUE,51,36,0
2_22519027207,device-sensor-data-v1-2020-7-2,,_doc,0,53542,0,358735074618900,,"July 2nd 2020, 07:06:58.000",TRUE,"July 2nd 2020, 07:07:13.000",,,,518,,real-time,0,,1000000,160,28.577,"28.577167,77.265182",TRUE,77.265,404,10,15,"3,43,91,564",TRUE,53,31,0
2_22519027218,device-sensor-data-v1-2020-7-2,,_doc,0,53542,0,358735074618900,,"July 2nd 2020, 07:06:53.000",TRUE,"July 2nd 2020, 07:07:13.000",,,,517,,real-time,0,,1000000,160,28.577,"28.576933,77.264844",TRUE,77.265,404,10,15,"3,43,91,524",TRUE,52,22,0
2_22519024379,device-sensor-data-v1-2020-7-2,,_doc,0,53542,0,358735074618900,,"July 2nd 2020, 07:05:10.000",FALSE,"July 2nd 2020, 07:07:09.000",,,,506,,real-time,0,,0,160,28.577,"28.576562,77.26424",TRUE,77.264,404,10,15,"3,43,91,452",TRUE,82,0,0
2_22519024394,device-sensor-data-v1-2020-7-2,,_doc,0,53542,0,358735074618900,,"July 2nd 2020, 07:06:37.000",TRUE,"July 2nd 2020, 07:07:09.000",,,,514,,real-time,0,,1000000,160,28.577,"28.576562,77.26424",TRUE,77.264,404,10,15,"3,43,91,452",TRUE,82,0,0
2_22519024380,device-sensor-data-v1-2020-7-2,,_doc,0,53542,0,358735074618900,,"July 2nd 2020, 07:06:23.000",TRUE,"July 2nd 2020, 07:07:09.000",,,,511,,real-time,0,,1000000,160,28.577,"28.576562,77.26424",TRUE,77.264,404,10,15,"3,43,91,452",TRUE,82,0,0
2_22519024389,device-sensor-data-v1-2020-7-2,,_doc,0,53542,0,358735074618900,,"July 2nd 2020, 07:06:10.000",FALSE,"July 2nd 2020, 07:07:09.000",,,,508,,real-time,0,,0,160,28.577,"28.576562,77.26424",TRUE,77.264,404,10,15,"3,43,91,452",TRUE,82,0,0
